sentence_id,text,source,vector
224,"Sauf si nous recourons à la ruse de la parole, et mettons en tiers entre nous un domaine commun de pensées,l'expérience est intolérable.",signes.txt,
225,"Il n'y a plus rien à regarder qu'un regard, celui qui voit et ce qui est vu sont exactement substituables, les deux regards s'immobilisent l'unsur l'autre, rien ne peut les distraire et les distinguer l'un de l'autre, puisque leschoses sont abolies et que chacun n'a plus à faire qu'à son double.",signes.txt,
226,"« points de vue » sans commune mesure, deux je pense dont chacun peut se croire vainqueur de l'épreuve, puisque, après tout, sije pense que l'autre me pense, ce n'est encore là qu'une de mes pensées.",signes.txt,
227,"La vision fait ce que la réflexion ne comprendra jamais : que le combat quelquefois soitsans vainqueur, et la pensée désormais sans titulaire.",signes.txt,
228,Je le regarde. Il voit que je le regarde.,signes.txt,
229,"Je vois qu’il le voit. Il voit que je vois qu'il le voit... L'analyse est sans fin, et si elle était la mesure de toutes choses, les regards glisseraient indéfinimentl'un sur l'autre, il n’y aurait jamais qu'un seul cogito à la fois.",signes.txt,
230,"Or, bien que les reflets des reflets aillent en principe à l'infini, la vision fait que les noires issuesdes deux regards s'ajustent l'une à l'autre, et qu'on ait, non plus deux consciencesavec leur téléologie propre, mais deux regards l'un dans l'autre, seuls au monde.",signes.txt,
231,"Elle esquisse ce que le désir accomplit quand il expulse deux « pensées » vers cette ligne de feu entre elles, cette brûlante surface, où elles cherchent un accom-plissement qui soit le même identiquement pour elles deux, comme le monde sen-sible est à tous.",signes.txt,
232,"La parole, disions-nous, romprait cette fascination. Elle ne la supprimerait pas, elle la différerait, elle la reporterait plus loin.",signes.txt,
233,"Car elle prend son élan, elle est rou- lée dans la vague de la communication muette.",signes.txt,
234,"Elle arrache ou déchire des signi- fications dans le tout indivis du nommable, comme nos gestes dans celui du sen-sible.",signes.txt,
235,"Sartre, notre propre pensée.",signes.txt,
236,"Le langage ne serait pas, selon le mot de Freud, un « réinves- tissement » total de notre vie, notre élément, comme l'eau est l'élément des pois-sons, s'il doublait du dehors une pensée qui légifère dans sa solitude pour touteautre pensée possible.",signes.txt,
237,"Une pensée et une expression parallèles devraient être cha- cune dans son ordre complètes, on ne pourrait concevoir d'irruption de l'une dansl'autre, d'interception de l'une par l'autre.",signes.txt,
238,Il n'est pas davantage de pensée qui soit complètement pensée et qui ne demande àdes mots le moyen d'être présente à elle-même.,signes.txt,
239,Pensée et parole s'escomptent l'une l'autre.,signes.txt,
240,"Elles se substituent continuellement l'une à l'autre. Elles sont relais, stimulus l'une pour l'autre.",signes.txt,
241,"Toute pensée vient des paroles et y retourne, toute pa- role est née dans les pensées et finit en elles.",signes.txt,
242,"« pensées » sont la nervure. - On dira - mais enfin, si la parole est autre chose que bruit ou son, c'est que la pensée ydépose une charge de sens -, et le sens lexical ou grammatical d'abord - de sortequ'il n'y a jamais contact que de la pensée avec la pensée -.",signes.txt,
243,"Bien sûr, des sons ne sont parlants que pour une pensée, cela ne veut pas dire que la parole soit dérivéeou seconde.",signes.txt,
244,"Bien sûr, le système même du langage a sa structure pensable. Mais, quand nous parlons, nous ne la pensons pas comme la pense le linguiste, nous n'ypensons pas même, nous pensons à ce que nous disons.",signes.txt,
245,"Ce n'est pas seulement que nous ne puissions penser à deux choses à la fois : on dirait que, pour avoirdevant nous un signifié, que ce soit [26] à l'émission ou à la réception, il faut quenous cessions de nous représenter le code et même le message, que nous nousfassions purs opérateurs de la parole.",signes.txt,
246,La parole opérante fait penser et la pensée vive trouve magiquement ses mots.,signes.txt,
247,"Il n'y a pas la pensée et le langage, chacun des deux ordres à l'examen se dédouble et envoie un rameau dans l'autre.",signes.txt,
248,"Il y a la pa- role sensée, qu'on appelle pensée - et la parole manquée qu'on appelle langage.",signes.txt,
249,"C'est quand nous ne comprenons pas que nous disons : ce sont là des mots, et par contre, nos propres discours sont pour nous pure pensée 5 .",signes.txt,
250,« aha-Erlebnis » des psychologues) et il y a la pensée accomplie - qui soudain se trouve à son insu entourée de mots.,signes.txt,
251,"Les opérations expressives se pas- sent entre parole pensante et pensée parlante, et non pas, comme on le dit légère-ment, entre pensée et langage.",signes.txt,
252,"Ce n'est pas parce qu'ils sont parallèles que nous parlons, c'est parce que nous parlons qu'ils sont parallèles.",signes.txt,
253,« parallélisme » est qu'il se donne des correspondances entre les ordres et nous masque les opérations qui d'abord les ont produites par empiètement.,signes.txt,
254,"Les « pen- sées » qui tapissent la parole et font d'elle un système compréhensible, les champsou dimensions de pensée que les grands auteurs et notre propre travail ont instal-lés en nous sont des ensembles ouverts de significations disponibles que nous neréactivons pas, ce sont des sillages du penser que nous ne retraçons pas, que nouscontinuons.",signes.txt,
255,Jean PAULHAN.,signes.txt,
256,On ne peut la comprendre comme union de deux ordres positifs.,signes.txt,
257,"Mais si le signe n'est qu'un certain écart entre les signes, la signification un même écart entre les significations, la pensée et la parole se recouvrent commedeux reliefs.",signes.txt,
258,"Comme pures différences elles sont indiscernables. Il s'agit, dans l'expression, de réorganiser les choses-dites, de les affecter d'un nouvel indice decourbure, de [27] les plier à un certain relief du sens.",signes.txt,
259,"Il y avait ce qui se comprend et se dit de soi-même - notamment ce qui, plus mystérieusement, du fond du lan-gage, interpelle d'avance toutes choses comme nommables - il y a ce qui est àdire, et qui n'est encore qu'une inquiétude précise dans le monde des choses-dites.",signes.txt,
260,Il s'agit de faire en sorte que les deux se recouvrent ou se croisent. Je ne ferais jamais un pas si ma vision du but au loin ne trouvait dans mon corps un art naturelde la transformer en vision proche.,signes.txt,
261,"Ma pensée ne saurait faire un pas si l'horizon de sens qu'elle ouvre ne devenait, par la parole, ce qu'on appelle au théâtre unpraticable.",signes.txt,
262,"Le langage peut varier et amplifier autant qu'on voudra la communication in- tercorporelle : il a même ressort, même style qu'elle.",signes.txt,
263,"Encore une fois, il faut que ce qui était secret devienne public et presque visible.",signes.txt,
264,"Ici comme là les significa- tions passent par paquets entiers, à peine soutenues par quelques gestes péremp-toires.",signes.txt,
265,"Ici comme là je vise les choses et les autres solidairement. Parlant aux au- tres (ou à moi-même), je ne parle pas de mes pensées, je les parle, et ce qui estentre elles, mes arrière-pensées, mes sous-pensées.",signes.txt,
266,"On répondra : ce n'est pas là ce que vous dites, c'est ce que l'interlocuteur induit...",signes.txt,
267,"Dites par qui ? Dites à qui ? Non par un esprit à un esprit, mais par un être qui a corps et langage à un être qui a corps et langage, chacun desdeux tirant l'autre par des fils invisibles comme ceux qui tiennent les marionnette,faisant parler, faisant penser l'autre, le faisant devenir ce qu'il est, et qu'il n'auraitjamais été tout seul.",signes.txt,
268,"Parole et par un Penser que nous n'avons pas, qui nous ont. On dit qu'il y a un mur entre nous et les autres, mais c'est un mur que nous faisons en-semble : chacun place sa pierre au creux laissé par l'autre.",signes.txt,
269,Même les travaux de la raison supposent de ces conversations infinies.,signes.txt,
270,"Tous ceux que nous avons aimés, détestés, connus ou seulement entrevus parlent par notre voix.",signes.txt,
271,"Pas plus que l'es- pace n'est fait de points en soi simultanés, pas [28] plus que notre durée ne peutrompre ses adhérences à un espace des durées, le monde communicatif n'est unfaisceau de consciences parallèles.",signes.txt,
272,« durée publique ».,signes.txt,
273,"« force des choses » opère toujours à travers des hommes ? C'est justement cet échec de l'analyse, quand elle veut tout rabattre sur un seul plan, qui dévoile levrai milieu de l'histoire.",signes.txt,
274,"Il n'y a pas d'analyse qui soit dernière parce qu'il y a une chair de l'histoire, qu'en elle comme dans notre corps, tout porte, tout compte, - etl'infrastructure, et l'idée que nous nous en faisons, et surtout les échanges perpé-tuels entre l'une et l'autre où le poids des choses devient signe aussi, les penséesforces, le bilan événement.",signes.txt,
275,"« conscience » aurait pu produire, et ce sont pourtant des hommes qui parlent, pensent, voient.",signes.txt,
276,Nous sommes dans le champ de l’histoire comme dans le champ du langage ou de l'être.,signes.txt,
277,"Ces métamorphoses du privé en public, des événements en méditations, de la pensée en paroles et des paroles en pensée, cet écho venu de partout, qui fait que,parlant à autrui, on parle aussi à soi, et on parle de l'être, ce fourmillement desmots derrière les mots, des pensées derrière les pensées - cette substitution univer-selle est aussi une sorte de stabilité.",signes.txt,
278,« secouer son talisman ».,signes.txt,
279,"Bien qu'il soit plus difficile de vivre que d'écrire des livres, c'est un fait que, notre appareillage corporel et linguistique étant donné,tout ce que nous faisons a finalement un sens et un nom, - même si d'abord nousne savons pas lequel.",signes.txt,
280,"Les idées [29] ne sont plus une deuxième positivité, un se- cond monde qui exposerait ses richesses sous un second soleil.",signes.txt,
281,"« vertical », celui qui est debout devant mon corps debout, et en lui les autres, nous apprenons une dimension où les idées obtiennent aussi leurvraie solidité.",signes.txt,
282,"Elles sont les axes secrets ou, comme disait Stendhal, les « pilotis » de nos paroles, les foyers de notre gravitation, ce vide très défini autour duquel seconstruit la voûte du langage, et qui n'existe actuellement que dans la pesée et lacontrepesée des pierres.",signes.txt,
283,"Ils sont toujours derrière ce que j'en vois, en horizon, et ce qu'on ap- pelle visibilité est cette transcendance même.",signes.txt,
284,"Nulle chose, nul côté de la chose ne se montre qu'en cachant activement les autres, en les dénonçant dans l'acte de lesmasquer.",signes.txt,
285,"Voir, c'est par principe voir plus qu'on ne voit, c'est accéder à un être de latence.",signes.txt,
286,"L'invisible est le relief et la profondeur du visible, et pas plus que lui le visible ne comporte de positivité pure.",signes.txt,
287,"« pour penser il faut être » -, sa signification d'énoncé le trahissent par principe, puisqu'elles se rapportent à un objet de pensée au moment où il faut trouver accèsvers celui qui pense et vers sa cohésion native, dont l'être des choses et celui desidées sont la réplique.",signes.txt,
288,« Sésame ouvre-toi » de la pensée fon- damentale.,signes.txt,
289,"Fondamentale parce qu'elle n'est véhiculée par rien. Mais non pas fon- damentale comme si, avec elle, on touchait un fond où il faudrait s'établir et de-meurer.",signes.txt,
290,"Elle est par principe sans fond et si l'on veut abîme ; cela veut dire qu'elle n'est jamais avec elle-même, que nous la trouvons auprès ou à partir des chosespensées, qu'elle est ouverture, l'autre extrémité invisible de l'axe qui nous fixe auxchoses et aux idées.",signes.txt,
